Name,Price,Model_Year,Mileage,Registered ,Engine_Type,Transmission,Assembly,Body_Type,Color,Engine_Capacity,Anti_lock_Braking_System,Air_Bags,Air_conditioning,Alloy_Rims,Climate_Control,Toolbox,Cruise_Control,Front_Camera,Heated_Seats,KeyLess_Entry,Navigation_System,Power_Locks,Power_Mirrors,Power_Steering,Power_Windows,Rear_AC_Vents,Rear_Camera,Rear_seat_Entertainment,Rear_Speakers,Steering_Switches,Sun_Roof
Honda Civic EXi Prosmatec  ,1000000,2005,140000,1,Petrol,1,0,Sedan,Silver,1500,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0
Honda Civic EXi Prosmatec  ,950000,2005,86500,1,Petrol,1,0,Sedan,White,1500,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,1040000,2005,135495,1,Petrol,1,0,Sedan,White,1500,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,1000000,2003,327000,1,Petrol,1,1,Sedan,White,1500,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,1000000,2005,127000,1,Petrol,1,0,Sedan,Black,1500,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,980000,2005,280000,1,Petrol,1,0,Sedan,Grey,1500,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,1000000,2003,187000,1,Petrol,1,0,Sedan,White,1500,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,890000,2005,60000,1,Petrol,1,0,Sedan,Black,1500,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,1025000,2006,140000,1,Petrol,1,0,Sedan,White,1500,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,875000,2002,165000,1,Petrol,1,0,Sedan,Black,1500,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,1180000,2005,103321,1,Petrol,1,0,Sedan,Indigo,1500,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,1120000,2006,95000,1,Petrol,1,0,Sedan,Grey,1500,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,990000,2006,140000,1,Petrol,1,0,Sedan,Bronze,1500,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,970000,2005,78000,1,Petrol,1,0,Sedan,Black,1500,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,1035000,2005,135000,1,Petrol,1,0,Sedan,Silver,1500,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,985000,2004,145000,1,Petrol,1,0,Sedan,Grey,1500,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,1080000,2005,86000,1,Petrol,1,0,Sedan,Grey,1500,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,840000,2002,118000,1,Petrol,1,1,Sedan,Black,1600,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,1100000,2004,80000,1,Petrol,1,0,Sedan,Silver,1500,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,1000000,2005,150000,1,Petrol,1,0,Sedan,Silver,1500,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,1150000,2005,130000,1,Petrol,1,0,Sedan,Black,1500,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,910000,2003,111111,1,Petrol,1,0,Sedan,Blue,1500,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,1150000,2006,200000,1,Petrol,1,0,Sedan,White,1500,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,860000,2002,100000,1,Petrol,1,0,Sedan,Silver,1300,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,850000,2002,150000,1,Petrol,1,0,Sedan,Blue,1500,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,900000,2005,60000,1,Petrol,1,0,Sedan,Blue,1500,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,1005000,2003,275000,1,Petrol,1,0,Sedan,Black,1500,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,1100000,2006,100000,1,Petrol,1,0,Sedan,Silver,1500,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,950000,2004,195000,1,Petrol,1,0,Sedan,White,1500,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,1050000,2005,200000,1,Petrol,1,0,Sedan,Black,1500,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,835000,2003,144444,1,Petrol,1,0,Sedan,White,1500,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,910000,2002,313000,1,Petrol,1,0,Sedan,Silver,1500,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,0,0
Honda Civic EXi Prosmatec  ,975000,2006,170000,1,Petrol,1,0,Sedan,White,1500,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,965000,2001,125000,1,Petrol,1,0,Sedan,Silver,1500,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,895000,2004,184000,1,Petrol,1,0,Sedan,Silver,1500,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,950000,2002,236001,1,Petrol,1,0,Sedan,Silver,1500,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,1150000,2005,250000,1,Petrol,1,0,Sedan,White,1500,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,950000,2005,100000,1,Petrol,1,0,Sedan,Silver,1500,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,1100000,2005,82000,1,Petrol,1,0,Sedan,Silver,1500,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,1070000,2005,111500,1,Petrol,1,0,Sedan,Black,1500,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,1085000,2006,170000,1,Petrol,1,0,Sedan,Blue,1500,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic EXi Prosmatec  ,1100000,2006,271000,1,Petrol,1,0,Sedan,Black,1500,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,2,0,0
Honda Civic Hybrid  ,630000,1996,100000,1,Petrol,0,1,,Silver,1600,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic Hybrid  ,1800000,2013,85000,1,Petrol,0,1,,Grey,1800,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honda Civic Hybrid  ,1400000,2007,66000,1,Hybrid,1,1,,Brown,1300,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Civic Hybrid  ,1100000,2011,75000,1,Petrol,1,0,,Grey,1800,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Civic Hybrid  ,1525000,2012,246000,1,Hybrid,1,1,,Silver,1300,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic Hybrid  ,1800000,2008,174000,1,Hybrid,1,1,,Black,1300,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honda Civic Hybrid  ,1460000,2007,160000,1,Hybrid,1,1,,Silver,1300,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Civic Hybrid  ,980000,2006,97000,1,Petrol,0,1,,White,1600,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honda Civic Hybrid  ,1340000,2007,150000,1,Hybrid,1,1,,White,1300,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honda Civic Hybrid  ,1520000,2006,126000,1,Hybrid,1,1,,Grey,1300,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Honda Civic Hybrid  ,1580000,2012,191031,1,Petrol,1,1,,Silver,1300,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic Hybrid  ,1500000,2007,200000,1,Hybrid,1,1,,Turquoise,1300,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0
Honda Civic Hybrid Base Grade  ,1850000,2005,113000,1,Petrol,1,1,Sedan,White,1300,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda Civic Hybrid Base Grade  ,875000,2002,105000,1,Petrol,0,0,Sedan,Black,1600,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda Civic Hybrid Base Grade  ,1500000,2003,360000,1,Petrol,0,0,Sedan,Blue,1500,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Honda Civic Hybrid MXB  ,1550000,2006,160000,1,Petrol,1,1,Sedan,Silver,1300,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda Civic Hybrid MXB  ,1550000,2006,160000,1,Petrol,1,1,Sedan,Silver,1300,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda Civic Hybrid MXB  ,1650000,2010,99500,1,Hybrid,1,1,Sedan,Silver,1300,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda Civic Hybrid MXB  ,1550000,2006,122360,1,Petrol,1,1,Sedan,Silver,1300,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda Civic Hybrid MXB  ,1600000,2006,120000,1,Petrol,1,1,Sedan,Silver,1300,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda Civic Hybrid MXST  ,1550000,2009,188000,1,Petrol,1,1,Sedan,Maroon,1300,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda Civic Hybrid MXST  ,1599000,2007,110000,1,Petrol,1,1,Sedan,Silver,1300,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda Civic Hybrid MXST  ,1700000,2008,168000,1,Petrol,1,1,Sedan,Black,1300,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Honda Civic Oriel 1.8 i-VTEC CVT  ,3350000,2017,60000,1,Petrol,1,0,Sedan,White,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3550000,2018,51946,1,Petrol,1,0,Sedan,Grey,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3045000,2016,57000,1,Petrol,1,0,Sedan,Black,1800,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,2,1,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3345000,2017,46000,1,Petrol,1,0,Sedan,White,1800,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,2,1,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3345000,2018,47000,1,Petrol,1,0,Sedan,White,1800,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,2,1,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3150000,2017,45000,1,Petrol,1,0,Sedan,Black,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3190000,2016,27000,1,Petrol,1,0,Sedan,White,1800,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,2,1,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3300000,2017,38000,1,Petrol,1,0,Sedan,Silver,1800,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3280000,2017,55000,1,Petrol,1,0,Sedan,White,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3175000,2017,45000,1,Petrol,1,0,Sedan,Black,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3900000,2018,5675,0,Petrol,1,0,Sedan,White,1800,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,2,1,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3800000,2018,18000,1,Petrol,1,0,Sedan,Silver,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,4000000,2019,10000,1,Petrol,1,0,Sedan,Bronze,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3300000,2017,50000,1,Petrol,1,0,Sedan,White,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3350000,2017,40500,1,Petrol,1,0,Sedan,Silver,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3380000,2017,33000,1,Petrol,1,0,Sedan,Grey,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3550000,2017,4700,1,Petrol,1,0,Sedan,Grey,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3200000,2017,26000,1,Petrol,1,0,Sedan,Silver,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,4025000,2019,13000,1,Petrol,1,0,Sedan,Black,1800,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3450000,2017,32000,1,Petrol,1,0,Sedan,Black,1800,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3550000,2018,23000,1,Petrol,1,0,Sedan,Maroon,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3350000,2017,28351,1,Petrol,1,0,Sedan,White,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3100000,2016,150000,1,Petrol,1,0,Sedan,Black,1800,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,2,1,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3150000,2016,50000,1,Petrol,1,0,Sedan,White,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,4100000,2019,4800,1,Petrol,1,0,Sedan,White,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,,2019,31000,1,Petrol,1,0,Sedan,Silver,1800,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3800000,2018,51000,1,Petrol,1,0,Sedan,White,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3495000,2018,39000,1,Petrol,1,0,Sedan,Silver,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3675000,2018,19000,1,Petrol,1,0,Sedan,White,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3150000,2016,55000,1,Petrol,1,0,Sedan,Silver,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3590000,2018,43000,1,Petrol,1,0,Sedan,White,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,4050000,2019,9000,1,Petrol,1,0,Sedan,Black,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,2945000,2016,70000,1,Petrol,1,0,Sedan,Grey,1800,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3275000,2017,34500,1,Petrol,1,0,Sedan,White,1800,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,2,1,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3750000,2019,30000,0,Petrol,1,0,Sedan,Silver,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3250000,2017,46000,1,Petrol,1,0,Sedan,White,1800,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3500000,2018,35500,1,Petrol,1,0,Sedan,Grey,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3290000,2017,42000,1,Petrol,1,0,Sedan,White,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3600000,2018,26600,1,Petrol,1,0,Sedan,White,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3350000,2017,61000,1,Petrol,1,0,Sedan,White,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3625000,2018,25000,1,Petrol,1,0,Sedan,Grey,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3350000,2017,25000,1,Petrol,1,0,Sedan,Red,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3200000,2016,20000,1,Petrol,1,0,Sedan,White,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3175000,2017,59000,1,Petrol,1,0,Sedan,Silver,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3295000,2017,42000,1,Petrol,1,0,Sedan,White,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3450000,2018,35000,1,Petrol,1,0,Sedan,White,1800,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3850000,2019,15000,1,Petrol,1,0,Sedan,Maroon,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3800000,2018,30000,1,Petrol,1,0,Sedan,Silver,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3430000,2018,32000,1,Petrol,1,0,Sedan,Black,1800,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3600000,2018,63898,1,Petrol,1,0,Sedan,White,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3050000,2017,68000,1,Petrol,1,0,Sedan,Grey,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3275000,2017,51000,1,Petrol,1,0,Sedan,Black,1800,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3525000,2018,39000,1,Petrol,1,0,Sedan,Silver,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3275000,2017,39000,1,Petrol,1,0,Sedan,Black,1800,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3575000,2018,43000,1,Petrol,1,0,Sedan,White,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3850000,2019,28000,1,Petrol,1,0,Sedan,White,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3250000,2017,51097,1,Petrol,1,0,Sedan,Silver,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3645000,2018,27000,1,Petrol,1,0,Sedan,Silver,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3350000,2017,55644,1,Petrol,1,0,Sedan,White,1800,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3240000,2017,57000,1,Petrol,1,0,Sedan,White,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,4000000,2019,3000,1,Petrol,1,0,Sedan,Black,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3550000,2019,60000,1,Petrol,1,0,Sedan,Black,1800,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3250000,2017,106000,1,Petrol,1,0,Sedan,Black,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,4000000,2019,9200,0,Petrol,1,0,Sedan,Silver,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3625000,2019,27500,0,Petrol,1,0,Sedan,Black,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3585000,2018,28000,1,Petrol,1,0,Sedan,Silver,1800,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,4050000,2019,250,0,Petrol,1,0,Sedan,Black,1800,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3500000,2018,45000,1,Petrol,1,0,Sedan,Grey,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3675000,2019,24500,1,Petrol,1,0,Sedan,Silver,1800,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,4075000,2019,6400,1,Petrol,1,0,Sedan,Grey,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3300000,2017,50000,1,Petrol,1,0,Sedan,White,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3875000,2019,55000,1,Petrol,1,0,Sedan,Assembly,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3350000,2018,28780,1,Petrol,1,1,Sedan,White,1800,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3300000,2017,42000,1,Petrol,1,0,Sedan,White,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,4075000,2019,6300,1,Petrol,1,0,Sedan,White,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3650000,2018,18225,1,Petrol,1,0,Sedan,White,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3330000,2017,42000,1,Petrol,1,0,Sedan,White,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Honda Civic Oriel 1.8 i-VTEC CVT  ,3275000,2017,38000,1,Petrol,1,0,Sedan,White,1800,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1
