Name,Price,Model Year,Mileage,Registered ,Engine Type,Transmission,Assembly,Body Type,Color,Engine Capacity,Anti lock Braking System,Air Bags,Air conditioning,Alloy Rims,Climate Control,Coolbox,Cruise Control,Front Camera,Heated Seats,KeyLess Entry,Navigation System,Power Locks,Power Mirrors,Power Steering,Power Windows,Rear AC Vents,Rear Camera,Rear seat Entertainment,Rear Speakers,Steering Switches,Sun Roof
Mitsubishi Lancer GLX 1.3  ,1000000,2007,100000,1,Petrol,0,1,Sedan,Silver,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,995000,2006,200000,1,Petrol,0,1,Sedan,Silver,1300,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,985000,2004,243000,1,Petrol,0,1,Sedan,Navy,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,950000,2005,256000,1,Petrol,0,1,Sedan,Unlisted,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,950000,2005,92424,1,Petrol,0,1,Sedan,Blue,1300,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,950000,2007,80000,1,Petrol,0,1,Sedan,Blue,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,950000,2005,80000,1,Petrol,0,1,Sedan,Blue,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,950000,2009,90000,1,Petrol,0,0,Sedan,Silver,1300,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Lancer GLX 1.3  ,935000,2004,170000,1,Petrol,0,1,Sedan,Assembly,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,925000,2005,141500,1,Petrol,0,1,Sedan,Blue,1300,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,925000,2004,180000,1,Petrol,0,0,Sedan,White,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,890000,2005,140000,1,Petrol,0,1,Sedan,Silver,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,890000,2005,112000,1,Petrol,1,1,Sedan,Grey,1300,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,890000,2005,154000,1,Petrol,0,1,Sedan,Silver,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,890000,2006,158000,1,Petrol,0,1,Sedan,Red,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,875000,2005,200000,1,Petrol,0,1,Sedan,Black,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,870000,2005,125500,1,Petrol,0,1,Sedan,Black,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,850000,2005,219000,1,Petrol,0,1,Sedan,Blue,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,850000,2005,100000,1,Petrol,0,1,Sedan,Silver,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,850000,2004,290000,1,Petrol,0,1,Sedan,Beige,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,2,0,0
Mitsubishi Lancer GLX 1.3  ,830000,2006,250000,1,Petrol,0,1,Sedan,Silver,1300,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,2,0,0
Mitsubishi Lancer GLX 1.3  ,820000,2006,187587,1,Petrol,0,0,Sedan,Grey,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,810000,2005,384864,1,Petrol,0,1,Sedan,Red,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,800000,2004,150000,1,Petrol,0,1,Sedan,Black,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,795000,2006,88000,1,Petrol,0,1,Sedan,Gold,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,795000,2005,95460,1,Petrol,0,1,Sedan,Silver,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,780000,2004,125480,1,Petrol,0,1,Sedan,Silver,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,780000,2005,40000,1,Petrol,1,1,Sedan,Blue,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,725000,2006,200000,1,Petrol,0,1,Sedan,White,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,685000,2005,99000,1,Petrol,0,1,Sedan,Blue,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,510000,1994,120000,1,Petrol,0,1,Sedan,Black,1300,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1
Mitsubishi Lancer GLX 1.3  ,450000,1994,129500,1,Petrol,0,1,Sedan,Maroon,1300,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Lancer GLX 1.3  ,450000,1991,198774,1,Petrol,0,0,Sedan,Black,1300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,400000,1993,120000,1,Petrol,0,1,Sedan,Maroon,1300,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Lancer GLX 1.3  ,400000,1993,100000,1,Petrol,0,0,Sedan,White,1300,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Lancer GLX 1.3  ,400000,1993,150000,1,Petrol,0,0,Sedan,White,1300,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Lancer GLX 1.3  ,390000,1998,115427,1,Petrol,0,1,Sedan,White,1300,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,360000,1992,120000,1,,0,0,Sedan,Black,1300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Lancer GLX 1.3  ,360000,1991,100000,1,Petrol,0,1,Sedan,White,1300,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,360000,1993,88888,1,,0,1,Sedan,White,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Lancer GLX 1.3  ,350000,1992,100000,1,Petrol,0,0,Sedan,Black,1300,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,300000,1993,100000,1,Petrol,0,1,Sedan,Black,1300,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Lancer GLX 1.3  ,300000,1992,200000,1,,0,1,Sedan,Silver,1300,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.3  ,175000,1990,170000,1,,0,0,Sedan,White,1300,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Lancer GLX 1.5  ,1330000,2012,40000,1,Petrol,1,1,Sedan,Silver,1500,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.5  ,1250000,2012,111250,1,Petrol,1,1,Sedan,White,1500,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.5  ,1225000,2006,190000,1,Petrol,0,1,Sedan,White,1600,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.5  ,1000000,2005,300000,1,Petrol,0,1,Sedan,White,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.5  ,350000,1990,100000,1,Petrol,0,1,Sedan,White,1600,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
Mitsubishi Lancer GLX 1.6  ,1250000,2005,126000,1,Petrol,1,1,Sedan,Silver,1600,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.6  ,1049000,2005,99500,1,Petrol,0,1,Sedan,White,1600,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.6  ,975000,2004,82000,1,Petrol,0,1,Sedan,Silver,1600,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.6  ,960000,2004,280000,1,Petrol,0,1,Sedan,Silver,1600,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Mitsubishi Lancer GLX 1.6  ,925000,2004,63000,1,Petrol,0,1,Sedan,White,1600,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.6  ,870000,2005,99600,1,Petrol,0,1,Sedan,White,1600,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.6  ,850000,2005,218000,1,Petrol,0,1,Sedan,Red,1600,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,2,0,1
Mitsubishi Lancer GLX 1.6  ,800000,2004,250000,1,Petrol,0,1,Sedan,Assembly,1600,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0
Mitsubishi Lancer GLX 1.6  ,350000,1990,150000,1,Petrol,1,1,Sedan,Gold,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Mitsubishi Lancer GLX 1.6  ,340000,1993,120000,1,Petrol,0,1,Sedan,White,1600,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mitsubishi Lancer GLX 1.6  ,250000,1990,120000,1,,0,1,Sedan,White,1600,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
Mitsubishi Lancer GLX Automatic 1.3  ,1250000,2007,125000,1,Petrol,1,1,Sedan,Silver,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX Automatic 1.3  ,1220000,2007,126000,1,Petrol,1,1,Sedan,Black,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX Automatic 1.3  ,1200000,2006,146000,1,Petrol,1,1,Sedan,Silver,1300,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX Automatic 1.3  ,1075000,2007,230000,1,Petrol,1,1,Sedan,Silver,1300,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX Automatic 1.3  ,985000,2006,123900,1,Petrol,1,1,Sedan,White,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX Automatic 1.3  ,970000,2008,150000,1,Petrol,1,1,Sedan,Silver,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX Automatic 1.3  ,970000,2008,150000,1,Petrol,1,1,Sedan,Silver,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX Automatic 1.3  ,950000,2006,95000,1,Petrol,1,1,Sedan,White,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX Automatic 1.3  ,925000,2005,150875,1,Petrol,1,1,Sedan,Blue,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX Automatic 1.3  ,895000,2005,93000,1,Petrol,1,1,Sedan,Black,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX Automatic 1.3  ,850000,2004,120000,1,Petrol,1,1,Sedan,Blue,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX Automatic 1.3  ,850000,2004,158035,1,Petrol,1,1,Sedan,Blue,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX Automatic 1.3  ,830000,1999,125000,1,Petrol,1,1,Sedan,Grey,1300,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Lancer GLX Automatic 1.3  ,800000,2005,240000,1,Petrol,1,1,Sedan,Silver,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX Automatic 1.3  ,790000,2008,162000,1,Petrol,1,1,Sedan,Black,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX Automatic 1.3  ,750000,2005,150000,1,Petrol,1,1,Sedan,Beige,1300,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX Automatic 1.3  ,480000,1994,150000,1,Petrol,1,0,Sedan,Black,1300,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX Automatic 1.6  ,1280000,2004,70000,1,Petrol,1,1,Sedan,Black,1600,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX Automatic 1.6  ,1280000,2006,110000,1,Petrol,1,1,Sedan,White,1600,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX Automatic 1.6  ,1250000,2006,115000,1,Petrol,1,1,Sedan,Red,1600,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX Automatic 1.6  ,1250000,2006,195000,1,Petrol,1,1,Sedan,Silver,1500,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX Automatic 1.6  ,1250000,2006,170000,1,Petrol,1,1,Sedan,Silver,1500,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX Automatic 1.6  ,1240000,2004,170000,1,Petrol,1,1,Sedan,Blue,1600,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX Automatic 1.6  ,1180000,2006,120000,1,Petrol,1,1,Sedan,Blue,1600,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX Automatic 1.6  ,1180000,2006,120000,1,Petrol,1,1,Sedan,Blue,1600,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX Automatic 1.6  ,1175000,2006,125000,1,Petrol,1,1,Sedan,Blue,1600,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX Automatic 1.6  ,1150000,2006,175000,1,Petrol,1,1,Sedan,Red,1600,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX Automatic 1.6  ,1130000,2006,149000,1,Petrol,1,1,Sedan,White,1600,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX Automatic 1.6  ,1050000,2005,80000,1,Petrol,1,1,Sedan,White,1600,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX Automatic 1.6  ,1050000,2005,155200,1,Petrol,1,1,Sedan,Red,1600,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX Automatic 1.6  ,1050000,2007,122000,1,Petrol,1,1,Sedan,White,1600,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX Automatic 1.6  ,1045000,2006,173000,1,Petrol,0,0,Sedan,Silver,1600,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX Automatic 1.6  ,880000,2004,300000,1,Petrol,1,1,Sedan,Blue,1600,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX Automatic 1.6  ,650000,1997,100000,1,Petrol,1,1,Sedan,Assembly,1600,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Lancer GLX SR Automatic 1.6  ,1490000,2007,142000,1,Petrol,1,1,Sedan,White,1500,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX SR Automatic 1.6  ,1355000,2006,180000,1,Petrol,1,1,Sedan,White,1500,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Lancer GLX SR Automatic 1.6  ,1285000,2006,75000,1,Petrol,1,1,Sedan,Gold,1600,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Mitsubishi Lancer GLX SR Automatic 1.6  ,1250000,2006,120000,1,Petrol,1,1,Sedan,Silver,1600,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Mitsubishi Lancer GLX SR Automatic 1.6  ,1220000,2005,125000,1,Petrol,1,1,Sedan,Blue,1600,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Mitsubishi Lancer GLX SR Automatic 1.6  ,1200000,2005,149000,1,Petrol,1,1,Sedan,Beige,1600,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Mitsubishi Lancer GLX SR Automatic 1.6  ,1175000,2005,102000,1,Petrol,1,1,Sedan,Silver,1600,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Mitsubishi Lancer GLX SR Automatic 1.6  ,1020000,2005,72000,1,Petrol,1,1,Sedan,Silver,1600,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1
Mitsubishi Minica  ,1500000,2015,126000,0,Petrol,0,1,,Silver,660,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Mitsubishi Minica  ,1050000,2012,57000,1,Petrol,1,1,,Silver,660,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
Mitsubishi Minica  ,1050000,2012,49900,1,Petrol,1,1,,White,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Minica  ,1000000,2013,64000,1,Petrol,1,1,,Silver,660,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Mitsubishi Minica  ,960000,2012,145000,1,Petrol,1,1,,White,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Minica  ,850000,2011,150000,1,Petrol,0,0,,White,660,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Mitsubishi Minica  ,850000,2006,85000,1,Petrol,0,1,,Assembly,660,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
Mitsubishi Minica  ,845000,2012,82000,1,Petrol,1,1,,Silver,660,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
Mitsubishi Minica  ,768000,2007,66000,1,Petrol,1,0,,White,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Minica PC  ,970000,2014,56000,1,Petrol,1,1,Hatchback,White,660,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Minica PC  ,850000,2012,58000,1,Petrol,1,1,Hatchback,Silver,660,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Minica PC  ,830000,2007,74000,1,Petrol,1,1,Hatchback,Silver,660,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Minica PC  ,750000,2011,56000,1,Petrol,1,1,Hatchback,White,660,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Minicab Bravo  ,1900000,2015,80000,0,Petrol,1,1,,Black,660,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Minicab Bravo  ,1525000,2015,46500,0,Petrol,0,1,,Silver,660,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0
Mitsubishi Minicab Bravo  ,1490000,2015,58000,0,Petrol,0,1,,Silver,660,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
Mitsubishi Minicab Bravo  ,1400000,2015,46000,0,Petrol,1,1,,White,660,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
Mitsubishi Minicab Bravo  ,1375000,2014,102000,1,Petrol,1,1,,White,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Minicab Bravo  ,1375000,2015,24000,0,Petrol,1,1,,White,660,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
Mitsubishi Minicab Bravo  ,1275000,2015,100000,0,Petrol,1,1,,White,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Minicab Bravo  ,1160000,2013,70000,1,Petrol,1,1,,Silver,660,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
Mitsubishi Minicab Bravo  ,1150000,2013,66266,1,Petrol,1,1,,Silver,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Minicab Bravo  ,1150000,2013,60000,1,Petrol,0,1,,Silver,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi Minicab Bravo  ,1150000,2014,103000,1,Petrol,1,1,,White,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Minicab Bravo  ,1100000,2013,45000,0,Petrol,1,1,,White,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Minicab Bravo  ,1100000,2013,125000,0,Petrol,0,1,,White,660,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mitsubishi Minicab Bravo  ,1070000,2013,93139,1,Petrol,0,1,,White,660,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
Mitsubishi Minicab Bravo  ,1050000,2013,50000,0,Petrol,1,1,,Silver,660,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
Mitsubishi Minicab Bravo  ,1050000,2012,70000,1,Petrol,1,1,,White,660,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
Mitsubishi Minicab Bravo  ,1050000,2009,50000,1,Petrol,0,1,,White,660,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
Mitsubishi Minicab Bravo  ,1050000,2013,81000,0,Petrol,1,1,,Grey,660,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
Mitsubishi Minicab Bravo  ,995000,2013,46000,1,Petrol,1,1,,Silver,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Minicab Bravo  ,990000,2011,112556,1,Petrol,1,1,,White,660,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
Mitsubishi Minicab Bravo  ,980000,2011,112559,1,Petrol,1,1,,White,660,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
Mitsubishi Minicab Bravo  ,975000,2013,70000,1,Petrol,1,1,,Silver,660,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
Mitsubishi Minicab Bravo  ,975000,2013,53500,0,Petrol,1,1,,White,660,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
Mitsubishi Minicab Bravo  ,940000,2012,60000,1,Petrol,0,1,,Silver,660,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0
Mitsubishi Minicab Bravo  ,900000,2013,56000,1,Petrol,1,1,,White,660,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
Mitsubishi Minicab Bravo  ,900000,2010,200000,1,Petrol,1,1,,White,660,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
Mitsubishi Minicab Bravo  ,875000,2013,87000,0,Petrol,1,1,,White,660,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mitsubishi Minicab Bravo  ,875000,2013,65000,0,Petrol,1,1,,White,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Minicab Bravo  ,870000,2013,109805,1,Petrol,1,1,,White,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Minicab Bravo  ,870000,2011,140000,1,Petrol,1,1,,White,660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi Minicab Bravo  ,850000,2010,105000,1,Petrol,1,1,,Silver,660,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
Mitsubishi Minicab Bravo  ,850000,2013,120000,1,Petrol,1,1,,White,660,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Mitsubishi Minicab Bravo  ,800000,2012,56000,1,Petrol,1,1,,Grey,660,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
